IMDB_ID,Title,Stars,Year,Genres,Description,Certificate,Writers,Director,Primary Genre,Votes,Rating,Duration
tt0348836,Gothika,"Halle Berry, Penélope Cruz, Robert Downey Jr., Halle Berry, Penélope Cruz, Robert Downey Jr.",2003,"Horror, Mystery, Thriller, Back to top","A psychiatrist awakens as a patient in a mental institution, with no memory of the murder she's accused of committing. As she tries to regain her memory, a vengeful spirit manipulates her.",R,Sebastian Gutierrez,Mathieu Kassovitz,Horror,121733,5.8,98
tt0112817,Dead Man,"Johnny Depp, Gary Farmer, Crispin Glover, Johnny Depp, Gary Farmer, Crispin Glover",1995,"Coming-of-Age, Dark Comedy, Mountain Adventure, Period Drama, Psychological Drama, Quest, Adventure, Drama, Western, Back to top","On the run after murdering a man, accountant William Blake encounters a strange Native American man named Nobody who prepares him for his journey into the spiritual world.",R,Jim Jarmusch,Jim Jarmusch,Coming-of-Age,105624,7.5,121
tt2179136,American Sniper,"Bradley Cooper, Sienna Miller, Kyle Gallner, Bradley Cooper, Sienna Miller, Kyle Gallner",2014,"Docudrama, Action, Biography, Drama, War, Back to top","Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris f... Read all",R,"Scott McEwen, Chris Kyle, Jason Hall",Clint Eastwood,Docudrama,547116,7.3,133
tt1524575,The Vatican Tapes,"Olivia Taylor Dudley, Michael Peña, Dougray Scott, Olivia Taylor Dudley, Michael Peña, Dougray Scott",2015,"Supernatural Horror, Horror, Thriller, Back to top",A priest and two Vatican exorcists must do battle with an ancient satanic force to save the soul of a young woman.,PG-13,"Michael C. Martin, Chris Morgan, Christopher Borrelli",Mark Neveldine,Supernatural Horror,19623,4.7,91
tt6182908,Smallfoot,"Channing Tatum, James Corden, Zendaya, Channing Tatum, James Corden, Zendaya",2018,"Computer Animation, Adventure, Animation, Comedy, Drama, Family, Fantasy, Musical, Back to top","High up on a mountain peak surrounded by clouds, a secret Yeti society lives in peace and harmony. One day, a Yeti witnesses an airplane crash; Inside lies ""Smallfoot"", a legendary creature ... Read all",PG,"John Requa, Karey Kirkpatrick, Clare Sera",Karey Kirkpatrick,Computer Animation,44088,6.6,96
tt0203632,The Princess and the Warrior,"Franka Potente, Benno Fürmann, Joachim Król, Franka Potente, Benno Fürmann, Joachim Król",2000,"Drama, Mystery, Romance, Back to top",Two enamoured strangers look for a warm place in a cold world.,R,Tom Tykwer,Tom Tykwer,Drama,15084,7.4,135
tt2039338,Flatliners,"Elliot Page, Diego Luna, Nina Dobrev, Elliot Page, Diego Luna, Nina Dobrev",2017,"Teen Horror, Drama, Horror, Mystery, Sci-Fi, Thriller, Back to top","Five medical students, obsessed by what lies beyond the confines of life, embark on a daring experiment: by stopping their hearts for short periods, each triggers a near-death experience - g... Read all",PG-13,"Ben Ripley, Peter Filardi",Niels Arden Oplev,Teen Horror,52347,5.2,109
tt0104070,Death Becomes Her,"Meryl Streep, Bruce Willis, Goldie Hawn, Meryl Streep, Bruce Willis, Goldie Hawn",1992,"Body Horror, Dark Comedy, Satire, Comedy, Fantasy, Horror, Back to top","When a fading actress learns of an immortality treatment, she sees it as a way to outdo her long-time rival.",PG-13,"Martin Donovan, David Koepp",Robert Zemeckis,Body Horror,140631,6.7,104
tt0057115,The Great Escape,"Steve McQueen, James Garner, Richard Attenborough, Steve McQueen, James Garner, Richard Attenborough",1963,"Period Drama, Prison Drama, War Epic, Adventure, Drama, Thriller, War, Back to top","Allied officers in a German prisoner of war camp during World War II making a daring plan for a mass escape by hundreds of their men, hoping to draw German personnel and resources away from ... Read all",Approved,"W.R. Burnett, Paul Brickhill, James Clavell",John Sturges,Period Drama,266627,8.2,172
tt2070862,Temptation: Confessions of a Marriage Counselor,"Jurnee Smollett, Vanessa Williams, Brandy Norwood, Jurnee Smollett, Vanessa Williams, Brandy Norwood",2013,"Drama, Back to top","An ambitious married woman's temptation by a handsome billionaire leads to betrayal, recklessness, and forever alters the course of her life.",PG-13,Tyler Perry,Tyler Perry,Drama,12584,4.9,111
tt0285531,Dreamcatcher,"Morgan Freeman, Thomas Jane, Jason Lee, Morgan Freeman, Thomas Jane, Jason Lee",2003,"Body Horror, Drama, Horror, Sci-Fi, Thriller, Back to top",Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.,R,"Stephen King, Lawrence Kasdan, William Goldman",Lawrence Kasdan,Body Horror,98139,5.5,136
tt0015881,Greed,"Gibson Gowland, Zasu Pitts, Jean Hersholt, Gibson Gowland, Zasu Pitts, Jean Hersholt",1924,"Classical Western, Desert Adventure, Epic, Psychological Drama, Psychological Thriller, Tragedy, Western Epic, Drama, Thriller, Western, Back to top",The sudden fortune won from a lottery fans such destructive greed that it ruins the lives of the three people involved.,Not Rated,"Frank Norris, June Mathis, Erich von Stroheim",Erich von Stroheim,Classical Western,11181,8,140
tt0431197,The Kingdom,"Jamie Foxx, Chris Cooper, Jennifer Garner, Jamie Foxx, Chris Cooper, Jennifer Garner",2007,"Action, Drama, Thriller, Back to top",A team of U.S. government agents are sent to investigate the bombing of an American facility in the Middle East.,R,Matthew Michael Carnahan,Peter Berg,Action,134716,7,110
tt0192335,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","Fred A. Leuchter Jr., Robert Jan Van Pelt, David Irving, Fred A. Leuchter Jr., Robert Jan Van Pelt, David Irving",1999,"Biography, Documentary, Back to top",A cinematic portrait of the life and career of the infamous American execution device designer and holocaust denier.,PG-13,,Errol Morris,Biography,5868,7.5,91
tt0082418,Friday the 13th Part 2,"Betsy Palmer, Amy Steel, John Furey, Betsy Palmer, Amy Steel, John Furey",1981,"B-Horror, Slasher Horror, Survival, Suspense Mystery, Teen Horror, Horror, Mystery, Thriller, Back to top","Five years after the events of the first film, a summer camp next to the infamous Camp Crystal Lake is preparing to open, but the legend of Jason is weighing heavy on the proceedings.",R,"Sean S. Cunningham, Ron Kurz, Victor Miller",Steve Miner,B-Horror,82076,6.1,87
tt0100486,Reversal of Fortune,"Jeremy Irons, Glenn Close, Ron Silver, Jeremy Irons, Glenn Close, Ron Silver",1990,"Biography, Drama, Mystery, Back to top","Wealthy Sunny von Bülow lies brain-dead, husband Claus guilty of attempted murder; but he says he's innocent and hires Alan Dershowitz for his appeal.",R,"Nicholas Kazan, Alan Dershowitz",Barbet Schroeder,Biography,20001,7.2,111
tt1600195,Abduction,"Taylor Lautner, Lily Collins, Alfred Molina, Taylor Lautner, Lily Collins, Alfred Molina",2011,"Action, Drama, Mystery, Thriller, Back to top",A young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website.,PG-13,Shawn Christensen,John Singleton,Action,84474,5.1,106
tt0083170,Tarzan the Ape Man,"Bo Derek, Richard Harris, Miles O'Keeffe, Bo Derek, Richard Harris, Miles O'Keeffe",1981,"Jungle Adventure, Adventure, Drama, Back to top","While on an African expedition with her father, Jane Parker meets Tarzan, and the two become fascinated by each other.",Approved,"Gary Goddard, Tom Rowe, Edgar Rice Burroughs",John Derek,Jungle Adventure,6430,3.5,115
tt7125774,Balloon,"Friedrich Mücke, Karoline Schuch, David Kross, Friedrich Mücke, Karoline Schuch, David Kross",2018,"Drama, History, Thriller, Back to top","East Germany, 1979. After initially failing to flee from the East to the West in a self-built hot-air balloon, two families struggle to make a second attempt, while the East German State Pol... Read all",PG-13,"Thilo Röscheisen, Michael Herbig, Kit Hopkins",Michael Herbig,Drama,14150,7.5,125
tt0435651,The Giver,"Brenton Thwaites, Jeff Bridges, Meryl Streep, Brenton Thwaites, Jeff Bridges, Meryl Streep",2014,"Dystopian Sci-Fi, Teen Romance, Drama, Romance, Sci-Fi, Thriller, Back to top","In a seemingly perfect community without war, pain, suffering, differences or choices, a young boy is chosen to learn from an elderly man, the true pain and pleasure of the real world.",PG-13,"Robert B. Weide, Lois Lowry, Michael Mitnick",Phillip Noyce,Dystopian Sci-Fi,128005,6.4,97
tt7008872,Boy Erased,"Lucas Hedges, Nicole Kidman, Joel Edgerton, Lucas Hedges, Nicole Kidman, Joel Edgerton",2018,"Coming-of-Age, Psychological Drama, Teen Drama, Biography, Drama, Back to top",The son of a Baptist preacher unwillingly participates in a church-supported gay conversion program after being forcibly outed to his parents.,R,"Garrard Conley, Joel Edgerton",Joel Edgerton,Coming-of-Age,45016,6.9,115
tt1603257,ATM,"Alice Eve, Josh Peck, Brian Geraghty, Alice Eve, Josh Peck, Brian Geraghty",2012,"Slasher Horror, Horror, Mystery, Thriller, Back to top","On a late night visit to an ATM, three co-workers end up in a desperate fight for their lives when they become trapped by an unknown man.",R,"Chris Sparling, Ron Tippe",David Brooks,Slasher Horror,25965,4.7,90
tt0243133,The Man Who Wasn't There,"Billy Bob Thornton, Frances McDormand, Michael Badalucco, Billy Bob Thornton, Frances McDormand, Michael Badalucco",2001,"Crime, Drama, Back to top","A laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong.",R,"Ethan Coen, Joel Coen",Joel Coen,Crime,117518,7.5,116
tt0120029,RocketMan,"Harland Williams, Jessica Lundy, William Sadler, Harland Williams, Jessica Lundy, William Sadler",1997,"Slapstick, Comedy, Family, Sci-Fi, Back to top",Fred Z. Randall is a geeky spacecraft designer who gets the chance to make his dream come true and travel to Mars.,PG,"Craig Mazin, Greg Erb, Oren Aviv",Stuart Gillard,Slapstick,10764,5.9,95
tt0411061,88 Minutes,"Al Pacino, Alicia Witt, Ben McKenzie, Al Pacino, Alicia Witt, Ben McKenzie",2007,"Serial Killer, Crime, Drama, Mystery, Thriller, Back to top","On the day that a serial killer that he helped put away is supposed to be executed, a noted forensic psychologist and college professor receives a call informing him that he has 88 minutes l... Read all",R,Gary Scott Thompson,Jon Avnet,Serial Killer,79252,5.9,108
tt0245803,Bulletproof Monk,"Chow Yun-Fat, Seann William Scott, Jaime King, Chow Yun-Fat, Seann William Scott, Jaime King",2003,"Gun Fu, Superhero, Action, Comedy, Fantasy, Back to top","Based on the very underground comic book of the same name, a Tibetan monk becomes a mentor to a young street punk and tries teaching him how to protect the scroll of ultimate power from a se... Read all",PG-13,"Ethan Reiff, Cyrus Voris",Paul Hunter,Gun Fu,52943,5.5,104
tt0240772,Ocean's Eleven,"George Clooney, Brad Pitt, Julia Roberts, George Clooney, Brad Pitt, Julia Roberts",2001,"Caper, Heist, Crime, Thriller, Back to top","Danny Ocean, a gangster, rounds up a gang of associates to stage a sophisticated and elaborate casino heist which involves robbing three Las Vegas casinos simultaneously during a popular box... Read all",PG-13,"Harry Brown, George Clayton Johnson, Jack Golden Russell",Steven Soderbergh,Caper,641417,7.7,116
tt0465624,My Super Ex-Girlfriend,"Uma Thurman, Luke Wilson, Anna Faris, Uma Thurman, Luke Wilson, Anna Faris",2006,"Romantic Comedy, Comedy, Romance, Sci-Fi, Back to top","When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell.",PG-13,Don Payne,Ivan Reitman,Romantic Comedy,68075,5.2,96
tt0116409,The Ghost and the Darkness,"Michael Douglas, Val Kilmer, Tom Wilkinson, Michael Douglas, Val Kilmer, Tom Wilkinson",1996,"Adventure, Drama, Thriller, Back to top",A bridge engineer and an experienced old hunter begin a hunt for two lions after they start attacking local construction workers.,R,William Goldman,Stephen Hopkins,Adventure,67521,6.8,110
tt6265828,A Ghost Story,"Casey Affleck, Rooney Mara, McColm Cephas Jr., Casey Affleck, Rooney Mara, McColm Cephas Jr.",2017,"Drama, Fantasy, Mystery, Romance, Back to top","In this singular exploration of legacy, love, loss, and the enormity of existence, a recently deceased, white-sheeted ghost returns to his suburban home to try to reconnect with his bereft w... Read all",R,David Lowery,David Lowery,Drama,83411,6.8,92
tt0186589,Sugar & Spice,"Marla Sokoloff, Marley Shelton, Melissa George, Marla Sokoloff, Marley Shelton, Melissa George",2001,"Dark Comedy, Teen Comedy, Comedy, Crime, Back to top",A popular high-school cheerleader becomes pregnant by the star quarterback and turns to crime to support her desired lifestyle.,PG-13,Mandy Nelson,Francine McDougall,Dark Comedy,15777,5.7,81
tt0210075,Girlfight,"Michelle Rodriguez, Douglas Santiago, Jamie Tirelli, Michelle Rodriguez, Douglas Santiago, Jamie Tirelli",2000,"Drama, Sport, Back to top","Diana, without her father knowing it, trains as a boxer and achieves impressive success, blazing new trails for female boxers.",R,Karyn Kusama,Karyn Kusama,Drama,11671,6.7,110
tt0095159,A Fish Called Wanda,"John Cleese, Jamie Lee Curtis, Kevin Kline, John Cleese, Jamie Lee Curtis, Kevin Kline",1988,"Caper, Dark Comedy, Screwball Comedy, Slapstick, Comedy, Crime, Back to top","In London, four very different people team up on a jewel heist, then try to double-cross one another for the loot, complicated by their efforts to fool the very proper barrister Archibald Le... Read all",R,"Charles Crichton, John Cleese",Charles Crichton,Caper,158997,7.5,108
tt0065492,Brewster McCloud,"Bud Cort, Shelley Duvall, Sally Kellerman, Bud Cort, Shelley Duvall, Sally Kellerman",1970,"Dark Comedy, Comedy, Crime, Fantasy, Back to top",An introverted loner living in the bowels of the Astrodome plots to develop - with the aid of a mysterious guardian angel - a pair of wings that will help him fly.,R,Doran William Cannon,Robert Altman,Dark Comedy,5978,6.8,105
tt3045616,Mortdecai,"Johnny Depp, Gwyneth Paltrow, Ewan McGregor, Johnny Depp, Gwyneth Paltrow, Ewan McGregor",2015,"Caper, Slapstick, Action, Adventure, Comedy, Crime, Mystery, Back to top","Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part-time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a co... Read all",R,"Eric Aronson, Kyril Bonfiglioli",David Koepp,Caper,78318,5.5,107
